Start Optimization 
Loss: 0.000382  SIA Ef: -0.008167 Binding: 1.74 1.54 -0.60 2.90 4.25 0.00 -2.40 -2.08 0.72 -1.46 -1.60  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.000327  SIA Ef: -0.000635 Binding: 1.74 1.54 -0.59 2.90 4.25 0.00 -2.40 -2.07 0.72 -1.47 -1.60  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.000327  SIA Ef: 0.000184 Binding: 1.74 1.54 -0.59 2.90 4.25 0.00 -2.40 -2.07 0.72 -1.46 -1.60  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.000327  SIA Ef: -0.000635 Binding: 1.74 1.55 -0.59 2.90 4.25 0.00 -2.40 -2.07 0.72 -1.47 -1.60  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.000328  SIA Ef: 0.000203 Binding: 1.74 1.55 -0.59 2.90 4.25 0.00 -2.40 -2.08 0.72 -1.47 -1.61  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.000327  SIA Ef: -0.000635 Binding: 1.74 1.54 -0.59 2.90 4.25 0.00 -2.40 -2.07 0.72 -1.47 -1.60  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.000328  SIA Ef: -0.000252 Binding: 1.74 1.55 -0.59 2.90 4.25 0.00 -2.41 -2.08 0.72 -1.47 -1.61  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.000326  SIA Ef: -0.000644 Binding: 1.74 1.54 -0.59 2.90 4.25 0.00 -2.40 -2.08 0.72 -1.47 -1.60  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.000329  SIA Ef: 0.000580 Binding: 1.74 1.54 -0.60 2.90 4.25 0.00 -2.40 -2.08 0.72 -1.47 -1.60  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.000326  SIA Ef: -0.000644 Binding: 1.74 1.54 -0.59 2.90 4.25 0.00 -2.40 -2.08 0.72 -1.47 -1.60  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.000327  SIA Ef: 0.000138 Binding: 1.74 1.55 -0.59 2.90 4.25 0.00 -2.40 -2.08 0.72 -1.47 -1.60  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.000328  SIA Ef: 0.000267 Binding: 1.74 1.54 -0.59 2.90 4.25 0.00 -2.40 -2.07 0.72 -1.47 -1.60  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.000376  SIA Ef: 0.006272 Binding: 1.74 1.55 -0.59 2.90 4.25 0.00 -2.41 -2.08 0.72 -1.47 -1.61  Rvol: 0.38 1.34 1.32 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.000339  SIA Ef: -0.004267 Binding: 1.74 1.54 -0.60 2.90 4.25 0.00 -2.40 -2.08 0.72 -1.47 -1.60  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.000327  SIA Ef: -0.000810 Binding: 1.74 1.54 -0.59 2.90 4.25 0.00 -2.40 -2.08 0.72 -1.47 -1.60  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.000338  SIA Ef: 0.002706 Binding: 1.74 1.54 -0.59 2.90 4.25 0.00 -2.41 -2.08 0.72 -1.47 -1.60  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.000326  SIA Ef: -0.000693 Binding: 1.74 1.54 -0.60 2.90 4.25 0.00 -2.40 -2.08 0.72 -1.47 -1.60  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.000338  SIA Ef: 0.002661 Binding: 1.74 1.54 -0.59 2.90 4.25 0.00 -2.40 -2.08 0.72 -1.47 -1.60  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.000326  SIA Ef: -0.000976 Binding: 1.74 1.54 -0.60 2.90 4.25 0.00 -2.40 -2.08 0.72 -1.47 -1.60  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.000339  SIA Ef: -0.004336 Binding: 1.74 1.54 -0.60 2.90 4.25 0.00 -2.40 -2.08 0.72 -1.46 -1.60  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.000328  SIA Ef: -0.002186 Binding: 1.74 1.54 -0.60 2.90 4.25 0.00 -2.40 -2.08 0.72 -1.47 -1.60  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.000326  SIA Ef: -0.000756 Binding: 1.74 1.54 -0.60 2.90 4.25 0.00 -2.40 -2.08 0.72 -1.47 -1.60  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.000328  SIA Ef: 0.000571 Binding: 1.74 1.54 -0.59 2.90 4.25 0.00 -2.40 -2.08 0.72 -1.47 -1.60  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.000326  SIA Ef: -0.000791 Binding: 1.74 1.54 -0.60 2.90 4.25 0.00 -2.40 -2.08 0.72 -1.47 -1.60  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.000327  SIA Ef: -0.000243 Binding: 1.74 1.54 -0.60 2.90 4.25 0.00 -2.40 -2.08 0.72 -1.47 -1.60  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.000326  SIA Ef: -0.000775 Binding: 1.74 1.54 -0.60 2.90 4.25 0.00 -2.40 -2.08 0.72 -1.47 -1.60  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.000328  SIA Ef: -0.002255 Binding: 1.74 1.54 -0.60 2.90 4.25 0.00 -2.40 -2.08 0.72 -1.47 -1.60  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.000326  SIA Ef: -0.000706 Binding: 1.74 1.54 -0.60 2.90 4.25 0.00 -2.40 -2.08 0.72 -1.47 -1.60  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.000327  SIA Ef: -0.000256 Binding: 1.74 1.54 -0.60 2.90 4.25 0.00 -2.40 -2.08 0.72 -1.47 -1.60  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.000326  SIA Ef: -0.000775 Binding: 1.74 1.54 -0.60 2.90 4.25 0.00 -2.40 -2.08 0.72 -1.47 -1.60  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.000328  SIA Ef: 0.000555 Binding: 1.74 1.54 -0.60 2.90 4.25 0.00 -2.40 -2.08 0.72 -1.47 -1.60  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
